""
2611,"[-0.008582562660369083, 0.2549577577189827]","[-0.009957148069223066, 0.257030486483392]","[-0.00841785238920841, 0.2952532857035492]","[-0.007551677372109685, 0.2531003575119024]","[-0.008769515100410154, 0.2245894712959295]","[0.008581376625249345, 0.2588051012021145]","[0.007201587298919447, 0.2597427451434132]","[0.008623326805922569, 0.30434465519954484]","[0.01060596121976908, 0.2581416097746032]","[0.008533981568711024, 0.2252933233214218]",[-0.0012914538383483887],[-0.0004813075065612793],"[0.5755234956741333, 0.41424793004989624]","[1596, 409]"
2612,"[-0.00849197461739455, 0.25488678812882476]","[-0.009802135293302027, 0.25673541851199994]","[-0.008325563197000695, 0.2949797560148206]","[-0.007500620375136241, 0.25326535691779056]","[-0.00868175198039146, 0.2246013988359806]","[0.008600814231864037, 0.2583259620007053]","[0.0072240093167256, 0.25924938325398733]","[0.008642900878435588, 0.30294196871468004]","[0.010616037986402933, 0.25768899879638296]","[0.008552811159248865, 0.22537799862527594]",[-0.001296401023864746],[-0.0004502534866333008],"[0.5757002234458923, 0.41405728459358215]","[1596, 409]"
2613,"[-0.00849021944196207, 0.25602160356211406]","[-0.009813136668916096, 0.2578826022892615]","[-0.008321079516646538, 0.2962220171502707]","[-0.007491140382770508, 0.25437237725635603]","[-0.008681697817416803, 0.2256866174433046]","[0.008591006596100615, 0.2591210173626709]","[0.0072067144108160135, 0.2600169967541782]","[0.008636572077322597, 0.304746599618309]","[0.010624378727634195, 0.2585355360788498]","[0.008540123749644182, 0.2255979472808917]",[-0.0013020634651184082],[-0.00045365095138549805],"[0.5755469799041748, 0.4142265319824219]","[1596, 409]"
2614,"[-0.008734923897913216, 0.25665890317466633]","[-0.010109750852685008, 0.2586051115688717]","[-0.008560895166889498, 0.29720958997080293]","[-0.007699947712349608, 0.25497024994907375]","[-0.00893210926403443, 0.2261160336121161]","[0.008844754265432167, 0.2594117301333124]","[0.007426545496936122, 0.2602375279221763]","[0.008887368039037093, 0.3047283650424993]","[0.010922976953841835, 0.25888465905846]","[0.008795730746489061, 0.2260332494191594]",[-0.0012704133987426758],[-0.0004375576972961426],"[0.5755153298377991, 0.4144796133041382]","[1596, 409]"
2615,"[-0.008571672695732693, 0.256389708929767]","[-0.009913384994392661, 0.25836682840423136]","[-0.0083984899753521, 0.2967067963480406]","[-0.007560329280710579, 0.2546802246558504]","[-0.008767472701682358, 0.2260165237452114]","[0.008677709225579202, 0.259163594711812]","[0.00728701066593691, 0.2600369747542669]","[0.008721650214060786, 0.3044986052890879]","[0.010715767299862629, 0.25858654453366053]","[0.00862734470779526, 0.2257814923195545]",[-0.0012485980987548828],[-0.00044351816177368164],"[0.5754827260971069, 0.41453906893730164]","[1596, 409]"
2616,"[-0.008090195166454983, 0.2558425352792473]","[-0.009351511371038058, 0.2578442254675499]","[-0.007925975545875338, 0.29561411421514516]","[-0.007139111156324654, 0.2540491307067296]","[-0.008276154447549788, 0.22576324388102256]","[0.008169682104477192, 0.2587741691382485]","[0.006864568857347167, 0.2596009422319151]","[0.008214388423872735, 0.30425614082519603]","[0.010079080012331876, 0.25824040009271293]","[0.008120021306265598, 0.22533031512666682]",[-0.0012860298156738281],[-0.0004507899284362793],"[0.5753026008605957, 0.41460171341896057]","[1596, 409]"
2617,"[-0.008572252983697248, 0.2570988181244767]","[-0.009903397191115852, 0.25915202469804965]","[-0.008400841693058958, 0.297054399354609]","[-0.0075684303643792274, 0.2552624874648305]","[-0.008766190820199225, 0.22687522130080898]","[0.008611753887059129, 0.2597840571027188]","[0.007236863104807888, 0.2607458821016704]","[0.008660691488185351, 0.30501113963904414]","[0.010621903152111867, 0.2591024972015497]","[0.008556001565116182, 0.22643919660519143]",[-0.0012717843055725098],[-0.00044852495193481445],"[0.5752360224723816, 0.415260910987854]","[1596, 409]"
2618,"[-0.008304080474016264, 0.2561149869500268]","[-0.00961194713660465, 0.2581830012426354]","[-0.008150571707470213, 0.29696101495049093]","[-0.0073185083914433, 0.2542912770925875]","[-0.008477784592024475, 0.22528310843645383]","[0.008303507802278967, 0.25843264174557967]","[0.006980046208779668, 0.25937294106869563]","[0.008351217550825522, 0.30364285999924867]","[0.010236519287731454, 0.2577693296456911]","[0.008249699374520265, 0.22513322210152642]",[-0.0013477206230163574],[-0.00047004222869873047],"[0.575103223323822, 0.4150961637496948]","[1596, 409]"
2619,"[-0.009156832843638222, 0.25629894753567717]","[-0.010620946242384462, 0.25843690206836206]","[-0.008992541336286741, 0.29719688975055053]","[-0.008057405611993987, 0.25441543203416983]","[-0.009341227136901156, 0.2254981207892506]","[0.009151745414900738, 0.2582159913473754]","[0.007688897567123866, 0.25895911878650474]","[0.009196270974764631, 0.30309950903160215]","[0.0112914182759758, 0.25775496929561736]","[0.00910068381595888, 0.22511895299002885]",[-0.0013259649276733398],[-0.0005061626434326172],"[0.5751069188117981, 0.4148102402687073]","[1596, 409]"
2620,"[-0.008898640702130553, 0.2561195022792927]","[-0.010313018302188358, 0.258278368521087]","[-0.008736359869690978, 0.2966194886461849]","[-0.007835953977640496, 0.254200736427583]","[-0.00908114860506699, 0.2255683505653223]","[0.008854524285756933, 0.25838176369955407]","[0.00744192737388116, 0.2591643492805579]","[0.008899886775996511, 0.3033183460995287]","[0.010918702419342964, 0.2578812205787768]","[0.008802780325222073, 0.22525002867198532]",[-0.0013236403465270996],[-0.0005033016204833984],"[0.5750250816345215, 0.4148772358894348]","[1596, 409]"
2621,"[-0.009108938151796349, 0.25589346962248344]","[-0.010540958625785002, 0.25807243373668437]","[-0.00893374295554164, 0.2961284820167305]","[-0.008030959343872997, 0.25396127594583634]","[-0.009306502014998849, 0.22551709887524138]","[0.00910494165697773, 0.2582190800775084]","[0.0076483773478700804, 0.25904931750795374]","[0.00915235243823841, 0.3026845570891838]","[0.011236328374959392, 0.2576643995405423]","[0.009050253637050238, 0.22537390233976937]",[-0.0013151168823242188],[-0.0005179643630981445],"[0.5750598907470703, 0.41516533493995667]","[1596, 409]"
2622,"[-0.00939664439033243, 0.25673238848518126]","[-0.010900344008309871, 0.25894386590949325]","[-0.009213821073823009, 0.29734673606279316]","[-0.008269855199648969, 0.25476026658203743]","[-0.009602421927780332, 0.22610412664248428]","[0.009443946143400462, 0.25815802269669225]","[0.007933133872002398, 0.2590076300410928]","[0.0094954565698866, 0.30283222494105944]","[0.011655261039010833, 0.2576198386148502]","[0.009385395295101887, 0.2251902623726647]",[-0.0013456940650939941],[-0.0004672408103942871],"[0.5754256248474121, 0.4155730605125427]","[1596, 409]"
2623,"[-0.00763376748789396, 0.256039108228717]","[-0.008828565602828664, 0.25793204962291477]","[-0.007499421834482284, 0.29646979872908263]","[-0.006733716652837828, 0.25438697423851736]","[-0.007787312010578604, 0.22545128486415072]","[0.007575780169658506, 0.2576969626015859]","[0.006367779478711954, 0.2586410909203352]","[0.007621551774144832, 0.3023002823851425]","[0.009340370428023196, 0.2570520519879634]","[0.007524658425632716, 0.22479367717112084]",[-0.0013573169708251953],[-0.00048083066940307617],"[0.5751090049743652, 0.41555678844451904]","[1596, 409]"
2624,"[-0.0072769765090930924, 0.25538028550083175]","[-0.00839918208913842, 0.2571590691443326]","[-0.0071567435610963735, 0.29580875643496]","[-0.006428330809038655, 0.253853522906793]","[-0.0074144213324848635, 0.22479578731170732]","[0.007215603687148177, 0.25749862957362174]","[0.006062847474418128, 0.25851991769026145]","[0.007258791569198882, 0.30205696659384235]","[0.008900676747693573, 0.2567563214523656]","[0.007167121440344471, 0.2246058526321816]",[-0.0013576745986938477],[-0.00048214197158813477],"[0.5750131011009216, 0.4152994751930237]","[1596, 409]"
2625,"[-0.0080480058596447, 0.2566384386093494]","[-0.009333376656230491, 0.25844651447108746]","[-0.007909347840196363, 0.2972766034644056]","[-0.007084021800784236, 0.25502865707684086]","[-0.008204940918916659, 0.2259154750630531]","[0.007976650223441415, 0.2587999973161692]","[0.0067022821758292855, 0.2597915481515791]","[0.00803103375969805, 0.3042615703224029]","[0.00983971167185791, 0.2580825718057661]","[0.007916852866426361, 0.2253661625695291]",[-0.0014192461967468262],[-0.0004705190658569336],"[0.575295090675354, 0.41617441177368164]","[1596, 409]"
2626,"[-0.007737264167830165, 0.25561927901745485]","[-0.008973944937197956, 0.2570750465968908]","[-0.00762641589329193, 0.2968888137208927]","[-0.00680686626942085, 0.25434950125313666]","[-0.007861751198637922, 0.22451641812670664]","[0.0077277196746223294, 0.2564697636663365]","[0.006498631866975374, 0.25744508138759137]","[0.007771096972663078, 0.3005688121399274]","[0.00951874693382694, 0.255725525232449]","[0.007678074486352064, 0.22384262572246025]",[-0.001384735107421875],[-0.00043827295303344727],"[0.5753979682922363, 0.4150380492210388]","[1596, 409]"
2627,"[-0.00784310200526935, 0.2565548594390694]","[-0.009114184377408243, 0.2582908456381107]","[-0.007707770194004566, 0.2974682527976553]","[-0.006893276663278401, 0.25502773783665267]","[-0.007996098172902259, 0.22564729193293637]","[0.0077809946752750055, 0.2584352479976604]","[0.0065408853225298645, 0.2595453854348775]","[0.007832627336298288, 0.30344747879148953]","[0.009591075524376451, 0.2575647483755617]","[0.007723021547357965, 0.22525350648695583]",[-0.0014597773551940918],[-0.00044727325439453125],"[0.5752264261245728, 0.4162924289703369]","[1596, 409]"
2628,"[-0.008419786498270937, 0.2569264357002618]","[-0.009729191140176981, 0.258537137506399]","[-0.008297435998076754, 0.2981987857395909]","[-0.0074282561869924695, 0.25555071301469867]","[-0.00855731865284974, 0.22577562394077888]","[0.00836770398752365, 0.25865171500426704]","[0.007034631584464246, 0.2594742943301138]","[0.008408099059657134, 0.3041644220351192]","[0.01031274848894331, 0.2580412757588362]","[0.008321237557752202, 0.22514369792364397]",[-0.0013810396194458008],[-0.0004711151123046875],"[0.5753043293952942, 0.41564202308654785]","[1596, 409]"
2629,"[-0.008545509749476678, 0.25699777185755546]","[-0.009895751139496672, 0.2590502180562601]","[-0.008404048685931201, 0.29780539542164425]","[-0.00753034256524369, 0.25518059195660275]","[-0.008705149798397387, 0.22620794734468105]","[0.00842769359088133, 0.25927327361896874]","[0.007083927260161548, 0.2601828279141906]","[0.008467054144269548, 0.30509890776090837]","[0.0103910282341588, 0.25860898466513144]","[0.008382817975482617, 0.22555687462655533]",[-0.0013955235481262207],[-0.0005000829696655273],"[0.5751378536224365, 0.41575321555137634]","[1596, 409]"
2630,"[-0.008520455306193215, 0.2558352649040404]","[-0.00984808557710685, 0.25778455209335605]","[-0.00837059010592705, 0.2963567970587766]","[-0.007518497786102187, 0.2540952046095085]","[-0.008691483021348418, 0.22517641100745422]","[0.008433494722370188, 0.2582584368598785]","[0.007083943311789325, 0.25928837305485186]","[0.008480603437527118, 0.302911697826041]","[0.010409040267388191, 0.25746417488661477]","[0.0083801443214222, 0.22523991792334752]",[-0.0014278292655944824],[-0.0005167722702026367],"[0.5752626061439514, 0.41552072763442993]","[1596, 409]"
2631,"[-0.009085974630305377, 0.2553195652560613]","[-0.010483568488171256, 0.2572913615048481]","[-0.008929566271166553, 0.2958071868889063]","[-0.008027550382718074, 0.25358099223405356]","[-0.009263834118447367, 0.2247292015034271]","[0.008942183883530425, 0.2579018673500714]","[0.007520432889935608, 0.2590678692009342]","[0.00899169142294311, 0.3026110428087896]","[0.011015691521712686, 0.2569488097655437]","[0.008885740329545578, 0.22484678351684698]",[-0.0014209151268005371],[-0.0005265474319458008],"[0.5749718546867371, 0.4153525233268738]","[1596, 409]"
2632,"[-0.008780574947511251, 0.2562679311260555]","[-0.01014676802996828, 0.25806680991173425]","[-0.008626937461852252, 0.2965203537370985]","[-0.007750166315433275, 0.25464327732758735]","[-0.008956018364495309, 0.22578190437635637]","[0.008660224043331806, 0.2586402689076325]","[0.0072852237110758045, 0.2598659052536873]","[0.008712702879802742, 0.30351665972776476]","[0.010663829154462805, 0.2576454392809521]","[0.008600562885164939, 0.2254766592188781]",[-0.0014257431030273438],[-0.0004981756210327148],"[0.5750362277030945, 0.41578352451324463]","[1596, 409]"
2633,"[-0.009082667985727022, 0.25497736533172866]","[-0.010461632830286642, 0.25663005413103374]","[-0.008924669226231424, 0.29576290271613787]","[-0.008033947674146787, 0.25354941126168606]","[-0.00926383650485595, 0.22419540224748424]","[0.009108000940051703, 0.25674957113086344]","[0.007647680210667034, 0.25763442572017675]","[0.009146252672573695, 0.30130592476878754]","[0.01124329969705125, 0.25612393420494406]","[0.009062603860475206, 0.22382820708556764]",[-0.0013349652290344238],[-0.0004965662956237793],"[0.5755054354667664, 0.4151691198348999]","[1596, 409]"
2634,"[-0.0090016292677932, 0.2540629459330902]","[-0.010399258703450067, 0.25559669443796856]","[-0.008858982427264366, 0.29517840031032816]","[-0.00794561502533789, 0.2527206056304708]","[-0.009165525277510887, 0.22306725111234457]","[0.008844050016668277, 0.25650009465970475]","[0.007447662047073011, 0.25740937348432347]","[0.008880380766008354, 0.30059362221384467]","[0.010869143607969008, 0.25582636550644244]","[0.008800071444764267, 0.22385300972308353]",[-0.001447916030883789],[-0.0004953145980834961],"[0.5746878981590271, 0.4150720238685608]","[1596, 409]"
2635,"[-0.009553353226982671, 0.2538147332168452]","[-0.011033306722460924, 0.25535765240609015]","[-0.00940424362800948, 0.2945959291645235]","[-0.008432738096814897, 0.2524607828863816]","[-0.00972225898469075, 0.2230206174510264]","[0.009419669453442175, 0.2565174261266237]","[0.007940355046116418, 0.2576337329874531]","[0.00946555775922991, 0.3004933625705221]","[0.011560819595528687, 0.25561489279766597]","[0.009365857868448435, 0.22391355050408468]",[-0.0014763474464416504],[-0.00044989585876464844],"[0.5746575593948364, 0.4149993658065796]","[1596, 409]"
2636,"[-0.009036868621107561, 0.2536412413937462]","[-0.010427260539940829, 0.2551800377175022]","[-0.008892710884638699, 0.2941286064950632]","[-0.007982295185231714, 0.2522965507940849]","[-0.009200708523389532, 0.2229932607219888]","[0.008919030329151513, 0.25682932230367533]","[0.007513715810407027, 0.25803436979640515]","[0.008966486359710885, 0.3007832890326012]","[0.010955632269603874, 0.25584876529403267]","[0.008863680571519513, 0.2242369278933517]",[-0.0014554858207702637],[-0.000459134578704834],"[0.5746641159057617, 0.41508325934410095]","[1596, 409]"
2637,"[-0.010123866729478131, 0.25439417821736027]","[-0.011696384189112065, 0.2559174756860928]","[-0.009976268944115229, 0.2956165228803116]","[-0.008932926159456907, 0.25306582340877326]","[-0.010291273931135027, 0.22335308431087328]","[0.010033015678746095, 0.25730845056492035]","[0.00844750414272584, 0.25835014605326867]","[0.010079645561386182, 0.30186924934226667]","[0.012334353814549077, 0.2564414837272349]","[0.009976445185984886, 0.22433495327169614]",[-0.0014298558235168457],[-0.0004649162292480469],"[0.5744409561157227, 0.41506457328796387]","[1596, 409]"
2638,"[-0.009370156052971286, 0.25497484794590286]","[-0.010789529565032742, 0.25645653111365857]","[-0.00920211766180064, 0.2954238768292295]","[-0.00829093051582818, 0.2536800256239383]","[-0.009563643503996891, 0.2243268409435346]","[0.009341447805157273, 0.25832570736050653]","[0.007853221617078585, 0.25941228609851874]","[0.009382407985028072, 0.30290005679277887]","[0.011508508338159152, 0.25747754771255527]","[0.00929047459499955, 0.22534088212238676]",[-0.0014289617538452148],[-0.00045096874237060547],"[0.5745510458946228, 0.4155653715133667]","[1596, 409]"
2639,"[-0.00900400067010227, 0.254373859382]","[-0.010400457046498262, 0.2559325910033196]","[-0.008873434042068105, 0.2956576325499467]","[-0.007944258657565895, 0.2530336982250014]","[-0.009151647032948768, 0.2232366957673218]","[0.008933403379843028, 0.2567535872070663]","[0.007512769503289411, 0.25774658386370414]","[0.008978903876655049, 0.30121021545848387]","[0.01100420449698373, 0.2559775413645199]","[0.008879865388341065, 0.22388775860159546]",[-0.0014069676399230957],[-0.0004761815071105957],"[0.5742424130439758, 0.4149605631828308]","[1596, 409]"
2640,"[-0.008396082864488095, 0.2547060347930658]","[-0.00968641945592653, 0.2562453645084228]","[-0.008254011140770309, 0.29564616660195575]","[-0.007417815162987225, 0.2533407403206138]","[-0.00855862718413446, 0.22375149327929275]","[0.008224458294072161, 0.257793715558368]","[0.006927438382999079, 0.2589120286509818]","[0.008265038113669576, 0.3021967898971948]","[0.010106101692459632, 0.2568748125844654]","[0.008175434141386518, 0.22492933233159917]",[-0.0015025138854980469],[-0.0004647374153137207],"[0.5738462209701538, 0.4157564043998718]","[1596, 409]"
2641,"[-0.00905720080570405, 0.2554996735985694]","[-0.01046646623150836, 0.2570803421914072]","[-0.008919352735323736, 0.297125834113661]","[-0.00798911306046309, 0.25415468160327304]","[-0.00921230792289876, 0.22417885472922977]","[0.008951688534576162, 0.2568646177811259]","[0.0075353739687683535, 0.2578233695289984]","[0.008989142669102904, 0.30125417123648296]","[0.011009259808365174, 0.2560758470187973]","[0.008906401760817119, 0.2239997309871613]",[-0.0014417767524719238],[-0.0005260109901428223],"[0.5739775896072388, 0.41505807638168335]","[1596, 409]"
2642,"[-0.008030385838893794, 0.2539686614523867]","[-0.009255392297113956, 0.2554515087105003]","[-0.00788504784594941, 0.2946825923468259]","[-0.007100028762970993, 0.2526850449256634]","[-0.008197081440520199, 0.22316241847451018]","[0.007894817122674978, 0.2559123685279484]","[0.0066475533109331434, 0.25697093734681836]","[0.007929463603539669, 0.299619835939927]","[0.009704210581067203, 0.2550417712116842]","[0.00785255500459065, 0.22348925917592172]",[-0.0015035271644592285],[-0.0004845261573791504],"[0.5738552212715149, 0.41546571254730225]","[1596, 409]"
2643,"[-0.008529967423790492, 0.2549654914597204]","[-0.009872106372090236, 0.25653234448934287]","[-0.008408236832494963, 0.2966903066299665]","[-0.007515247660972393, 0.25361650313753625]","[-0.008666598534621366, 0.22358274543200782]","[0.008415953464149905, 0.2565050785116387]","[0.0070911475322972175, 0.2574155828904812]","[0.008448428582419771, 0.30087955059843485]","[0.010337186595571604, 0.2557493195785106]","[0.008376331509089273, 0.22365397176461782]",[-0.0014358758926391602],[-0.0005240440368652344],"[0.5737912058830261, 0.41497302055358887]","[1596, 409]"
2644,"[-0.007581577736430386, 0.25502069900454316]","[-0.008745592009305246, 0.25649031689689966]","[-0.007445465574913919, 0.29575564858301123]","[-0.0066983658426648515, 0.25374616667781447]","[-0.007736594428508723, 0.2241867832211349]","[0.007453021576295871, 0.2560445533189247]","[0.00627949598324363, 0.25718017207864075]","[0.007487214240624188, 0.3000928269182482]","[0.009152696295688004, 0.255066942058255]","[0.007411826258734249, 0.22342499264937823]",[-0.0014476776123046875],[-0.0004725456237792969],"[0.5734952092170715, 0.4154854416847229]","[1596, 409]"
2645,"[-0.007919755500687181, 0.2543606727016476]","[-0.009120613756104382, 0.25567156302539895]","[-0.007775751926350204, 0.29492582980338355]","[-0.007005596201942165, 0.2532731909328904]","[-0.008084416013198384, 0.22363728417140005]","[0.007885914852334808, 0.25510737752132]","[0.006629948405038361, 0.2560374165321153]","[0.007922373088222264, 0.2994714421377841]","[0.009716715852605796, 0.2543573114855747]","[0.007843106335294274, 0.22232973047414692]",[-0.0014313459396362305],[-0.0004924535751342773],"[0.5736123323440552, 0.4150714874267578]","[1596, 409]"
2646,"[-0.006160322684043187, 0.2555500825539405]","[-0.0071015212873508345, 0.2570356963535365]","[-0.006042312296303239, 0.2962076414561853]","[-0.005446098715324407, 0.25427207218268505]","[-0.006295133262330619, 0.2247572458503526]","[0.006126226903525662, 0.2573705752155582]","[0.005146331788505181, 0.25859257776300937]","[0.006162126100290755, 0.30260727593071496]","[0.007558445587374947, 0.2563372069233602]","[0.0060857242882205315, 0.22402493924099634]",[-0.0013873577117919922],[-0.0004557967185974121],"[0.5734720230102539, 0.41597044467926025]","[1596, 409]"
2647,"[-0.007016144429217309, 0.2559086896943597]","[-0.00809778721244145, 0.2578320503356162]","[-0.006885611925773908, 0.2964364581717738]","[-0.006197458679929823, 0.2542462851735064]","[-0.007164255275715124, 0.22527509163734444]","[0.006938026295109774, 0.2582196654361669]","[0.005826143688856204, 0.25916322791916024]","[0.006973082253361614, 0.30404564972285525]","[0.008565271296639788, 0.25746752821884444]","[0.006898842854011679, 0.2244926860840845]",[-0.001350998878479004],[-0.0004892349243164062],"[0.5733908414840698, 0.41596320271492004]","[1596, 409]"
2648,"[-0.008447983110009013, 0.25642862471424643]","[-0.009762435510729703, 0.258440974587858]","[-0.008283386941484117, 0.2970674344461321]","[-0.007455937195396884, 0.25467100846284885]","[-0.008634360336702392, 0.2257342374253618]","[0.008432204400690242, 0.2596317256271596]","[0.0070842088033591325, 0.26037393427900374]","[0.008469973181247242, 0.30564699476781615]","[0.010403406401228344, 0.2591612573393856]","[0.008387914600093341, 0.2258014733440627]",[-0.0013494491577148438],[-0.0004976987838745117],"[0.5737594366073608, 0.416321337223053]","[1596, 409]"
2649,"[-0.009418170777503456, 0.2572984268101514]","[-0.010924656939126606, 0.259354933276835]","[-0.0092359888188708, 0.298692336292386]","[-0.008289045977395429, 0.25547582932774493]","[-0.00962379434676072, 0.22619747746433827]","[0.009381861667782607, 0.2597220926497385]","[0.007867781227290437, 0.2605988002214417]","[0.00942159593642471, 0.30562412172039255]","[0.01160431143855314, 0.2590951054247734]","[0.009334073724335009, 0.22593640622966174]",[-0.0014256834983825684],[-0.000492095947265625],"[0.5737067461013794, 0.41658100485801697]","[1596, 409]"
2650,"[-0.008960962744275535, 0.25510011113319353]","[-0.010356581470200429, 0.2568252500179924]","[-0.00879792218972247, 0.2952099806444307]","[-0.007905435398875739, 0.25358994311933447]","[-0.00914560048160965, 0.2247640400049852]","[0.008958258212193232, 0.257823032347686]","[0.007511917082000048, 0.25855248857826874]","[0.008999934953491747, 0.3033050239039766]","[0.01108416124074574, 0.2573096200352754]","[0.008909624792206172, 0.22433033475125827]",[-0.001372992992401123],[-0.0005020499229431152],"[0.5738839507102966, 0.4154396653175354]","[1596, 409]"
2651,"[-0.008928616207421941, 0.2561711103138922]","[-0.010348776376213452, 0.2582903592074256]","[-0.008784759333220829, 0.2971177567666466]","[-0.00786022460559801, 0.2542986459625133]","[-0.009088783472228745, 0.22538052271675177]","[0.008780703857038719, 0.2575414038611374]","[0.007366632625869571, 0.258390849789276]","[0.008817609265448523, 0.3029291097316462]","[0.010852748147723685, 0.25687264707893365]","[0.00873581650418169, 0.22408275890311202]",[-0.0014695525169372559],[-0.0005165934562683105],"[0.5733973979949951, 0.4152657985687256]","[1596, 409]"
2652,"[-0.009578227283842234, 0.2578895450876901]","[-0.011099317259888351, 0.25999094902004544]","[-0.00942157493836422, 0.29923458876314707]","[-0.008434728045658289, 0.25599100281390963]","[-0.009753596048556223, 0.22676458819967124]","[0.009406460464324345, 0.259311357576226]","[0.00789176209856879, 0.2603761929349485]","[0.009451249058088964, 0.30515186499380315]","[0.011627312840714025, 0.2584427242260815]","[0.009354159285452827, 0.22557882271310456]",[-0.0015044212341308594],[-0.000507056713104248],"[0.5733670592308044, 0.41624176502227783]","[1596, 409]"
2653,"[-0.00913526934026426, 0.25650602428059527]","[-0.01059134729254068, 0.25851218028923695]","[-0.008982437857301252, 0.2976778476412073]","[-0.008039094580619669, 0.25465955261413603]","[-0.009307976233901932, 0.22545623057836764]","[0.008852532277001057, 0.25854923131534024]","[0.0074392028613712415, 0.2597305787077294]","[0.008898017080883005, 0.30388455440259965]","[0.010917951587774505, 0.25750078150461253]","[0.008801682969868876, 0.2250684750795429]",[-0.0015215277671813965],[-0.0005199909210205078],"[0.5730838775634766, 0.4162082076072693]","[1596, 409]"
2654,"[-0.009754904294467343, 0.25662711932771737]","[-0.011344948638205636, 0.2586151451614978]","[-0.009599618028801346, 0.2981437235148127]","[-0.008564555431051349, 0.2548287545699332]","[-0.00992875994886387, 0.22538368475475834]","[0.00942246147313466, 0.2586745057715101]","[0.00792293352156522, 0.2599138283206141]","[0.009471380802517703, 0.30408528484343955]","[0.01160930625037671, 0.25754825843318424]","[0.009366833017393394, 0.225141692008405]",[-0.0015245676040649414],[-0.0005310177803039551],"[0.5729591846466064, 0.41643983125686646]","[1596, 409]"
2655,"[-0.009894262659157415, 0.2557014303720045]","[-0.011530106553843093, 0.2575886553156312]","[-0.009748332884362911, 0.29654964001627443]","[-0.008671434196156402, 0.25394201745252865]","[-0.010057506891321687, 0.22480374653913582]","[0.009505874219155101, 0.25799988611348945]","[0.008001107965847035, 0.2591312954774273]","[0.009549666210495853, 0.30290399576470506]","[0.01169645099313797, 0.2569778065283573]","[0.009455322157963957, 0.22477039003526272]",[-0.0014898180961608887],[-0.0005487799644470215],"[0.5729499459266663, 0.41592395305633545]","[1596, 409]"
2656,"[-0.011388587724013521, 0.25669552462004713]","[-0.013286423401111807, 0.25855878395630333]","[-0.01122540513734408, 0.2980339790014745]","[-0.009972670450667194, 0.2550104023421231]","[-0.011569646184793473, 0.22548589590284276]","[0.011025650072328265, 0.2590329324644123]","[0.009281083172529974, 0.25999855351727774]","[0.011075276438899915, 0.3044018135147493]","[0.01356179840296262, 0.2581987797188931]","[0.010966590404184656, 0.22552782851376324]",[-0.0014674663543701172],[-0.0005191564559936523],"[0.5733835101127625, 0.4156115651130676]","[1596, 409]"
2657,"[-0.009660939493633516, 0.2552818182901829]","[-0.011256676491446316, 0.25727546986357847]","[-0.009510780310977782, 0.2961446767871218]","[-0.008467584715723805, 0.25348213896724353]","[-0.009827667421573044, 0.22442000073576382]","[0.00937727550181255, 0.2573837558521937]","[0.007888547386183423, 0.25829521983169756]","[0.009421451586822687, 0.30245221045698334]","[0.011545548460372024, 0.2566626063537225]","[0.009327025190923146, 0.22411808753028437]",[-0.0014383792877197266],[-0.0005100369453430176],"[0.5736349821090698, 0.41450783610343933]","[1596, 409]"
2658,"[-0.010606164480237448, 0.25663538243996536]","[-0.012337252639257326, 0.2587318983516285]","[-0.010419338768160799, 0.2971951293820742]","[-0.009314383462188207, 0.2546710364563135]","[-0.010816668774477596, 0.22597625052684894]","[0.010335602515520598, 0.25849359699999586]","[0.008690408333539854, 0.259286212344318]","[0.01038277091679275, 0.3039576517767413]","[0.012735275745352593, 0.25792610923429204]","[0.010280043230904234, 0.22500593449216424]",[-0.0014681816101074219],[-0.0005193948745727539],"[0.5738552212715149, 0.4149588942527771]","[1596, 409]"
2659,"[-0.009838880614690427, 0.2561135425040519]","[-0.011450145411649284, 0.2580050792879774]","[-0.009666668310070946, 0.29690296625247686]","[-0.008636539428905693, 0.2544129405330164]","[-0.010032573756584085, 0.2253941261611052]","[0.009648193036688426, 0.25799159576247715]","[0.00809672629125585, 0.25890277803129186]","[0.009690920575672413, 0.3036320785009185]","[0.011921033111616425, 0.2572696470855119]","[0.009598166425655943, 0.22438530731125186]",[-0.001475214958190918],[-0.0005218386650085449],"[0.5740310549736023, 0.41461804509162903]","[1596, 409]"
2660,"[-0.01066660161325815, 0.2571889619732051]","[-0.012342286603736846, 0.2589552602862828]","[-0.010470843405054742, 0.2976900058855233]","[-0.009405741519247857, 0.25558914193556886]","[-0.010890117821671461, 0.22664506357331943]","[0.010608525838259221, 0.2588060136576994]","[0.008904258750070651, 0.2595976641085251]","[0.010658291927257965, 0.30468670227003175]","[0.01310761520324298, 0.25821616437500416]","[0.0105522846619772, 0.22506966995809985]",[-0.0014177560806274414],[-0.0004974007606506348],"[0.5745978951454163, 0.41476970911026]","[1596, 409]"
2661,"[-0.01061313320825516, 0.2566833432016597]","[-0.012274578377809127, 0.258605736814745]","[-0.010427245227297528, 0.2970557665566203]","[-0.00936113239120381, 0.2549238920703762]","[-0.010824052633888526, 0.22622925206578823]","[0.010474427938128143, 0.25776553016253145]","[0.008817309243024046, 0.25852669741556916]","[0.010520390602915139, 0.30294593620102717]","[0.012883927432628593, 0.25717155689772103]","[0.010421323502680864, 0.2244239127036238]",[-0.0014702677726745605],[-0.0004774928092956543],"[0.5745368599891663, 0.4147275686264038]","[1596, 409]"
